Exercise Index,Progress Level,gpt-4o-mini Ranking,gemini-2.5-flash Ranking,qwen-plus Ranking,claude-3-5-haiku Ranking,Best,Mid,Worst
607,6th grade (11yo),"{'en': 1, 'ar': 2, 'de': 3}","{'en': 3, 'ar': 1, 'de': 2}",{},"{'en': 1, 'ar': 2, 'de': 3}",en,ar,de
608,6th grade (11yo),"{'ar': 1, 'en': 2, 'de': 3}","{'ar': 3, 'en': 2, 'de': 1}",{},"{'ar': 1, 'en': 2, 'de': 3}",ar,en,de
609,7th grade (12 yo),"{'en': 1, 'ar': 2, 'de': 3}","{'en': 2, 'ar': 3, 'de': 1}",{},"{'en': 1, 'ar': 2, 'de': 3}",en,ar,de
610,7th grade (12 yo),"{'ar': 1, 'de': 2, 'en': 3}","{'ar': 1, 'de': 3, 'en': 2}",{},"{'ar': 1, 'de': 2, 'en': 3}",ar,de,en
611,7th grade (12 yo),"{'de': 1, 'en': 2, 'ar': 3}","{'de': 3, 'en': 2, 'ar': 1}",{},"{'de': 1, 'en': 2, 'ar': 3}",de,en,ar
612,7th grade (12 yo),"{'de': 1, 'en': 2, 'ar': 3}","{'de': 2, 'ar': 1, 'en': 3}",{},"{'de': 1, 'ar': 3, 'en': 2}",de,en,ar
613,8th grade (13yo),"{'ar': 1, 'de': 2, 'en': 3}","{'ar': 1, 'de': 2, 'en': 3}",{},"{'ar': 1, 'de': 2, 'en': 3}",ar,de,en
614,8th grade (13yo),"{'ar': 1, 'de': 2, 'en': 3}","{'ar': 1, 'de': 2, 'en': 3}",{},"{'ar': 1, 'de': 2, 'en': 3}",ar,de,en
615,8th grade (13yo),"{'ar': 2, 'de': 1, 'en': 3}","{'ar': 3, 'de': 1, 'en': 2}",{},"{'ar': 1, 'de': 2, 'en': 3}",de,TIE,en
616,8th grade (13yo),"{'en': 1, 'de': 2, 'ar': 3}","{'en': 1, 'de': 2, 'ar': 3}",{},"{'en': 1, 'de': 2, 'ar': 3}",en,de,ar
617,9th grade (14yo),"{'ar': 1, 'en': 2, 'de': 3}","{'ar': 1, 'de': 2, 'en': 3}",{},"{'ar': 1, 'en': 2, 'de': 3}",ar,en,de
618,9th grade (14yo),"{'en': 1, 'ar': 2, 'de': 3}","{'en': 1, 'ar': 3, 'de': 2}",{},"{'en': 1, 'ar': 2, 'de': 3}",en,ar,de
619,9th grade (14yo),"{'ar': 2, 'de': 1, 'en': 3}","{'ar': 3, 'de': 2, 'en': 1}",{},"{'ar': 2, 'de': 1, 'en': 3}",de,ar,en
620,9th grade (14yo),"{'de': 1, 'en': 2, 'ar': 3}","{'de': 1, 'en': 3, 'ar': 2}",{},"{'de': 1, 'en': 2, 'ar': 3}",de,en,ar
621,9th grade (14yo),"{'ar': 1, 'de': 2, 'en': 3}","{'ar': 2, 'de': 3, 'en': 1}",{},"{'ar': 1, 'de': 3, 'en': 2}",ar,TIE,de
622,9th grade (14yo),"{'de': 1, 'ar': 2, 'en': 3}","{'de': 2, 'ar': 3, 'en': 1}",{},"{'de': 2, 'ar': 3, 'en': 1}",en,de,ar
623,10th grade (15yo),"{'de': 1, 'en': 2, 'ar': 3}","{'de': 1, 'en': 2, 'ar': 3}",{},"{'de': 1, 'en': 2, 'ar': 3}",de,en,ar
624,10th grade (15yo),"{'ar': 1, 'en': 2, 'de': 3}","{'ar': 2, 'en': 3, 'de': 1}",{},"{'ar': 1, 'en': 2, 'de': 3}",ar,en,de
625,10th grade (15yo),"{'en': 1, 'ar': 2, 'de': 3}","{'en': 1, 'ar': 2, 'de': 3}",{},"{'en': 1, 'ar': 2, 'de': 3}",en,ar,de
626,10th grade (15yo),"{'de': 1, 'en': 2, 'ar': 3}","{'de': 1, 'en': 2, 'ar': 3}",{},"{'de': 1, 'en': 2, 'ar': 3}",de,en,ar
627,10th grade (15yo),"{'ar': 1, 'en': 2, 'de': 3}","{'ar': 2, 'en': 3, 'de': 1}",{},"{'ar': 1, 'en': 2, 'de': 3}",ar,en,de
