"Topic Area","Topic","Progress Level","Exercise","qwen-plus solution"
"Numbers and Operations","Understanding and representing numbers","E","Wandle 2,125 in eine gemischte Bruch um.","Um die Zahl **2,125** in eine **gemischte Bruchdarstellung** umzuwandeln, folgst du diesen Schritten:

---

### 🟢 **Schritt 1: Verstehe die Zahl**
Die Zahl **2,125** besteht aus:
- Einem **ganzzahligen Teil**: **2**
- Und einem **Dezimalteil**: **0,125**

Unser Ziel ist es, den Dezimalteil (**0,125**) als Bruch darzustellen und ihn dann zum ganzzahligen Teil zu addieren.

---

### 🟡 **Schritt 2: Wandle 0,125 in einen Bruch um**

**0,125** bedeutet:
> 125 Tausendstel → also  
$$
0,125 = \frac{125}{1000}
$$

Jetzt kürzen wir diesen Bruch so weit wie möglich:

Finde den größten gemeinsamen Teiler (ggT) von 125 und 1000.  
Der ggT von 125 und 1000 ist **125**.

Also:
$$
\frac{125}{1000} = \frac{125 \div 125}{1000 \div 125} = \frac{1}{8}
$$

✅ Also ist:  
$$
0{,}125 = \frac{1}{8}
$$

---

### 🔵 **Schritt 3: Schreibe als gemischten Bruch**

Jetzt setzt du den ganzzahligen Teil (2) und den Bruch ($\frac{1}{8}$) zusammen:

$$
2{,}125 = 2 \frac{1}{8}
$$

---

### ✅ **Endergebnis:**
$$
\boxed{2 \frac{1}{8}}
$$

Das ist die Darstellung von **2,125 als gemischter Bruch**.

Wenn du möchtest, kann ich dir auch zeigen, wie man das ganze als unechten Bruch schreibt 😊"
"Numbers and Operations","Understanding and representing numbers","E","Welchen Stellenwert hat die 6 in der Zahl 3,067?","Um den **Stellenwert der 6** in der Zahl **3,067** zu bestimmen, schaust du dir an, an welcher Position die 6 in der Zahl steht.

### Gegebene Zahl:  
**3,067**

Diese Zahl ist eine Dezimalzahl. Wir können sie wie folgt aufteilen:

- **Vor dem Komma:**  
  - **3**: Das sind **Einer (E)**

- **Nach dem Komma:**  
  - **0**: **Zehntel (z)** → 1. Stelle nach dem Komma  
  - **6**: **Hundertstel (h)** → 2. Stelle nach dem Komma  
  - **7**: **Tausendstel (t)** → 3. Stelle nach dem Komma

---

### Die gesuchte Ziffer ist die **6**, und sie steht an der **zweiten Stelle nach dem Komma**.

➡️ Das bedeutet:  
Die **6** steht für **6 Hundertstel**, also **6 × 0,01 = 0,06**

---

### ✅ Antwort:
Der **Stellenwert der 6** in der Zahl **3,067** ist:  
👉 **Hundertstel (h)** oder **0,06**

Wenn du weitere Fragen hast oder etwas üben möchtest, helfe ich dir gerne! 😊"
"Numbers and Operations","Understanding and representing numbers","E","Drücke 7/8 als Dezimalzahl aus.","Um den Bruch **7/8** als Dezimalzahl darzustellen, musst du einfach die Division durchführen: **7 geteilt durch 8**.

### Schritt-für-Schritt:

1. Du rechnest **7 ÷ 8**.
2. Da 7 kleiner ist als 8, fügst du ein Komma ein und hängst eine 0 an (also 7,000...).

### Entweder mit schriftlicher Division:
```
   0,875
  _______
8 | 7,000
     - 0
     ----
      70
     -64  (8 × 8 = 64)
      ----
       60
      -56  (8 × 7 = 56)
       ----
        40
       -40  (8 × 5 = 40)
        ----
         0
```

### Oder du benutzt einen Taschenrechner:
7 ÷ 8 = **0,875**

---

✅ **Ergebnis:**  
**7/8 = 0,875**

Falls du noch mehr solcher Umwandlungen üben willst, helfe ich dir gerne!"
"Numbers and Operations","Understanding and representing numbers","F","Schreibe 3,2 × 10³ in der Standardform.","Klar! Lass uns die Matheaufgabe gemeinsam lösen:

**Aufgabe:**  
Schreibe $ 3{,}2 \times 10^3 $ in der **Standardform**.

---

### Schritt 1: Verstehe, was „Standardform“ bedeutet

Die **Standardform** (auch **wissenschaftliche Schreibweise**) ist eine Methode, um sehr große oder sehr kleine Zahlen übersichtlich darzustellen. Sie hat die Form:

$$
a \times 10^n
$$

Dabei gilt:
- $ 1 \leq a < 10 $ → also eine Zahl mit genau **einer** Ziffer vor dem Komma (ungleich 0)
- $ n $ ist eine ganze Zahl (positiv oder negativ)

Deine Zahl $ 3{,}2 \times 10^3 $ ist **bereits in Standardform**, weil:
- 3,2 liegt zwischen 1 und 10
- 10 wird mit dem Exponenten 3 potenziert

---

### Schritt 2: Wenn du die Zahl als „gewöhnliche Dezimalzahl“ schreiben solltest

Manchmal wird mit „Standardform“ auch einfach die **normale Schreibweise als Dezimalzahl** gemeint – je nach Schulstufe oder Lehrer.

Also rechnen wir aus:

$$
3{,}2 \times 10^3 = 3{,}2 \times 1000 = 3200
$$

---

### ✅ Lösung:

Wenn du $ 3{,}2 \times 10^3 $ als gewöhnliche Zahl schreiben sollst, lautet das Ergebnis:

$$
\mathbf{3200}
$$

Falls du aber wirklich die **Standardform** meinst — dann ist $ 3{,}2 \times 10^3 $ **schon richtig**.

---

Wenn du mir nochmal genau sagst, was in der Aufgabenstellung gemeint war (gewöhnliche Zahl oder wissenschaftliche Schreibweise), kann ich es noch genauer erklären 😊"
"Numbers and Operations","Understanding and representing numbers","F","Schreibe √50 als Dezimalzahl mit zwei Dezimalstellen.","Um die Wurzel aus 50, also √50, als Dezimalzahl mit **zwei Dezimalstellen** zu schreiben, kannst du folgendermaßen vorgehen:

---

### Schritt 1: Verstehe, was √50 bedeutet

√50 ist die Zahl, die mit sich selbst multipliziert 50 ergibt:
$$
x \cdot x = 50
$$

---

### Schritt 2: Schätze grob ab

Du weißt:
- √49 = 7  
- √64 = 8  

Also muss √50 zwischen **7 und 8** liegen.

---

### Schritt 3: Nähere dich an (z. B. mit dem Heron-Verfahren oder einfach Probieren)

Versuchen wir es mit ein paar Versuchen:

- $ 7.0^2 = 49 $
- $ 7.1^2 = 50.41 $ → zu groß
- $ 7.0^2 = 49 $
- $ 7.05^2 = 49.7025 $
- $ 7.07^2 = 50.0049 $
- $ 7.08^2 = 50.1264 $

Jetzt siehst du:
- 7.07² ≈ 50.0049 (fast genau 50)
- 7.08² > 50.1 → zu groß

Also liegt √50 zwischen **7.07 und 7.08**, aber näher an 7.07.

---

### Schritt 4: Runde auf zwei Dezimalstellen

Da √50 ungefähr **7.07…** ist, runden wir auf **zwei Stellen nach dem Komma**:

$$
\sqrt{50} \approx 7.07
$$

---

### ✅ Endergebnis:

$$
\sqrt{50} \approx \mathbf{7.07}
$$

Wenn du magst, kann ich dir auch zeigen, wie man das mit dem **Heron-Verfahren** genauer berechnet!"
"Numbers and Operations","Understanding and representing numbers","F","Schätze den Wert von √65 ohne Taschenrechner.","Klar! Um den Wert von √65 (also der **Wurzel aus 65**) ohne Taschenrechner abzuschätzen, kannst du dich an die Quadratzahlen erinnern, die in der Nähe von 65 liegen.

### Schritt 1: Kenne die Quadratzahlen um 65 herum
Du solltest wissen, dass:

- $ 8^2 = 64 $
- $ 9^2 = 81 $

Die Zahl 65 liegt zwischen 64 und 81, also liegt √65 zwischen 8 und 9.

### Schritt 2: Verfeinere die Schätzung
Da 65 nur **1 größer als 64** ist, ist √65 nur **etwas größer als 8**.

Stell dir vor:  
Die Differenz zwischen 64 und 81 ist 17.  
65 ist nur 1 Einheit über 64.

Also:
$$
\sqrt{65} \approx 8 + \frac{1}{17} \approx 8,06
$$

Das ist eine grobe lineare Näherung – aber schon ziemlich gut!

### Schritt 3: Prüfen durch Quadrieren
Um zu sehen, ob das hinhaut, rechnest du:
$$
8{,}06^2 = (8 + 0{,}06)^2 = 8^2 + 2 \cdot 8 \cdot 0{,}06 + 0{,}06^2 = 64 + 0{,}96 + 0{,}0036 = 64{,}9636
$$

Das ist schon sehr nahe an 65 dran!

---

### Fazit:
Der ungefähre Wert von √65 ist etwa **8,06 bis 8,1**.  
Der genaue Wert ist ca. **8,0623**, also hast du mit dieser Methode schon eine gute Schätzung!

Wenn du willst, kann ich dir auch zeigen, wie man das noch genauer berechnen kann – zum Beispiel mit dem Heron-Verfahren. Sag einfach Bescheid! 😊"
"Numbers and Operations","Understanding and representing numbers","F","Schreibe 0,00072 in wissenschaftlicher Notation.","Klar! Um die Zahl **0,00072** in **wissenschaftlicher Notation** (auch: Exponentialdarstellung) zu schreiben, folge diesen Schritten:

---

### 🔍 Was ist wissenschaftliche Notation?
Die wissenschaftliche Notation hat die Form:

$$
a \cdot 10^n
$$

Dabei gilt:
- $ a $ ist eine Zahl zwischen **1 und 10** (also: $ 1 \leq a < 10 $)
- $ n $ ist eine ganze Zahl (positiv oder negativ)

---

### 🧮 Gegeben:  
Zahl = **0,00072**

Wir wollen diese Zahl so verschieben (Komma verschieben), dass wir eine Zahl zwischen 1 und 10 erhalten.

---

### ✏️ Schritt-für-Schritt:

Starte mit:

$$
0{,}00072 = 7{,}2 \cdot 10^{-4}
$$

Warum?

- Du verschiebst das Komma um **4 Stellen nach rechts**, um auf **7,2** zu kommen.
- Da du die Zahl **vergrößert** hast, musst du dies durch ein **$10^{-4}$** ausgleichen (weil die ursprüngliche Zahl kleiner war).

---

### ✅ Ergebnis:

$$
\mathbf{0{,}00072 = 7{,}2 \cdot 10^{-4}}
$$

Das ist die Darstellung in **wissenschaftlicher Notation**.

---

Wenn du magst, kann ich dir auch erklären, wie es funktioniert, wenn du eine große Zahl wie z. B. 583 000 umwandeln willst. 😊"
"Numbers and Operations","Understanding and representing numbers","F","Wandle die Zahl 125 in das Binärsystem um.","Um die Zahl **125** ins **Binärsystem (Zweiersystem)** umzuwandeln, gibt es eine einfache Methode: **mehrmalsiges Dividieren durch 2 mit Rest**. Du teilst die Zahl immer wieder durch 2 und notierst dir den Rest. Am Ende liest du die Reste von **unten nach oben**, um die Binärzahl zu erhalten.

---

### Schritt-für-Schritt-Umwandlung:

1. **125 ÷ 2 = 62**, **Rest: 1**
2. **62 ÷ 2 = 31**, **Rest: 0**
3. **31 ÷ 2 = 15**, **Rest: 1**
4. **15 ÷ 2 = 7**, **Rest: 1**
5. **7 ÷ 2 = 3**, **Rest: 1**
6. **3 ÷ 2 = 1**, **Rest: 1**
7. **1 ÷ 2 = 0**, **Rest: 1**

---

### Jetzt liest du die Reste von unten nach oben:
**1111101**

---

### ✅ Ergebnis:
Die Zahl **125 im Dezimalsystem** ist gleich **1111101 im Binärsystem**.

---

Wenn du willst, kann ich dir auch erklären, warum das so funktioniert! 😊"
"Numbers and Operations","Understanding and representing numbers","F","Ist 4,333... (wiederholend) eine rationale oder irrationale Zahl? Warum?","Die Zahl **4,333...** (wobei sich die 3 unendlich oft wiederholt) ist eine **rationale Zahl**. Hier erfährst du warum:

---

### 🔍 Was ist eine **rationale Zahl**?

Eine **rationale Zahl** ist jede Zahl, die man als **Bruch zweier ganzer Zahlen** darstellen kann, also in der Form:

$$
\frac{a}{b} \quad \text{mit } a, b \in \mathbb{Z} \text{ und } b \neq 0
$$

Dazu gehören:
- Endliche Dezimalzahlen (z. B. 2,5 = 5⁄2)
- **Periodische Dezimalzahlen** (z. B. 0,333… = 1⁄3)

---

### 📌 Schritt-für-Schritt: Umwandlung von 4,333... in einen Bruch

Wir wollen zeigen, dass sich 4,333... als Bruch schreiben lässt.

#### 1. Setze die Zahl gleich einer Variablen:
$$
x = 4{,}333...
$$

#### 2. Multipliziere mit 10, um die Periode vor das Komma zu bringen:
$$
10x = 43{,}333...
$$

#### 3. Schreibe die Originalzahl nochmal darunter:
$$
x = 4{,}333...
$$

#### 4. Subtrahiere beide Gleichungen:
$$
10x - x = 43{,}333... - 4{,}333...
$$
$$
9x = 39
$$

#### 5. Löse nach $ x $ auf:
$$
x = \frac{39}{9}
$$

#### 6. Kürze den Bruch:
$$
x = \frac{13}{3}
$$

---

### ✅ Ergebnis:

Die Zahl **4,333...** lässt sich als **Bruch $\frac{13}{3}$** schreiben → also ist sie eine **rationale Zahl**.

---

### 🧠 Merkregel:

- Ist die Dezimalzahl **endlich** oder **periodisch**, dann ist sie **rational**.
- Ist sie **nicht endlich** und **nicht periodisch**, dann ist sie **irrational** (z. B. π oder √2).

---

### 🎉 Fazit:

**4,333... ist eine rationale Zahl**, weil sie sich als Bruch $\frac{13}{3}$ darstellen lässt."
"Numbers and Operations","Understanding and representing numbers","F","Welcher der folgenden Zahlen ist irrational: 3,14159, 22/7, π?","Gerne! Lass uns die Aufgabe gemeinsam durchgehen. Du sollst entscheiden, welche der folgenden Zahlen **irrational** ist:

- 3,14159  
- 22/7  
- π (Pi)

### Erinnerung: Was bedeutet „irrationale Zahl“?

Eine **irrationale Zahl** ist eine Zahl, die **nicht als Bruch zweier ganzer Zahlen** dargestellt werden kann. Das bedeutet:
- Sie hat **unendlich viele Nachkommastellen**, 
- und diese sind **nicht periodisch** (also nicht sich wiederholende Muster).

Zum Vergleich:
- Eine **rationale Zahl** lässt sich immer als Bruch darstellen, z.B. $ \frac{1}{2} = 0{,}5 $ oder $ \frac{1}{3} = 0{,}\overline{3} $. Diese haben entweder endliche oder periodische Dezimalstellen.

---

### Schauen wir uns jetzt die drei Zahlen an:

#### 1. **3,14159**

Das ist eine **endliche Dezimalzahl** mit nur fünf Nachkommastellen. Man kann sie als Bruch schreiben:

$$
3{,}14159 = \frac{314159}{100000}
$$

✅ **Rationale Zahl**

---

#### 2. **22/7**

Dies ist bereits als **Bruch** gegeben – also per Definition eine rationale Zahl.

Wenn du es als Dezimalzahl ausrechnest:

$$
\frac{22}{7} \approx 3{,}142857142857\ldots
$$

Die Nachkommastellen sehen zwar lang aus, aber sie **wiederholen sich irgendwann** – das ist typisch für rationale Zahlen.

✅ **Rationale Zahl**

---

#### 3. **π (Pi)**

π ist eine sehr berühmte irrationale Zahl. Ihr Wert ist ungefähr:

$$
\pi = 3{,}141592653589793\ldots
$$

Aber anders als bei den ersten beiden Zahlen:
- Die Nachkommastellen gehen **unendlich weiter**
- Und sie **wiederholen sich niemals periodisch**

➡️ Es wurde mathematisch bewiesen, dass π **nicht als Bruch** geschrieben werden kann.

✅ **Irrationale Zahl**

---

### ✅ **Antwort: Die irrationale Zahl ist π (Pi).**

Hast du Lust, dass ich dir auch kurz erkläre, warum π irrational ist?"
"Numbers and Operations","Understanding and representing numbers","G","Wandle 5¼ in einen unechten Bruch um.","Klar! Um die gemischte Zahl **5¼** in einen **unechten Bruch** umzuwandeln, folge diesen Schritten:

### Gegeben:
Die Zahl ist **5¼**, das bedeutet:
- **Ganze Zahl:** 5  
- **Bruchteil:** ¼ (also 1⁄4)

---

### Schritt-für-Schritt-Anleitung:

1. **Wandle die ganze Zahl in Viertel um:**
   - Jede ganze Zahl entspricht in diesem Fall **4/4** (weil der Nenner 4 ist).
   - Also sind 5 Ganze = 5 × 4⁄4 = **20⁄4**

2. **Addiere den Bruchteil (¼) dazu:**
   - Du hast bereits **20⁄4** und dazu kommt noch **1⁄4**
   - 20⁄4 + 1⁄4 = **21⁄4**

---

### Ergebnis:
**5¼ als unechter Bruch ist also: 21⁄4**

Das bedeutet, dass 5¼ genau **21 Viertel** entspricht.

Wenn du willst, kann ich dir auch zeigen, wie man das allgemein mit anderen gemischten Zahlen macht. 😊"
"Numbers and Operations","Understanding and representing numbers","G","Trage die Zahlen 3/4, √2 und –1,5 auf einer Zahlengeraden ein.","Klar! Lass uns Schritt für Schritt durchgehen, wie du die Zahlen **3/4**, **√2** und **–1,5** auf einer **Zahlengeraden** eintragen kannst.

---

### 🔹 1. Was ist eine Zahlengerade?

Eine **Zahlengerade** ist eine Gerade, auf der Zahlen als Punkte dargestellt werden.  
- Die **0** ist in der Mitte.
- **Positive Zahlen** liegen rechts davon,
- **Negative Zahlen** links davon.
- Je weiter rechts eine Zahl ist, desto größer ist ihr Wert.

---

### 🔹 2. Die drei Zahlen verstehen

#### a) **3/4**
Das ist ein Bruch.  
**3 ÷ 4 = 0,75**

➡️ Also liegt 3/4 zwischen **0 und 1**, genauer bei **0,75**.

#### b) **√2 (Wurzel aus 2)**
Die Wurzel aus 2 ist eine irrationale Zahl.  
**√2 ≈ 1,4142**

➡️ Das liegt zwischen **1 und 2**, etwa bei **1,41**.

#### c) **–1,5**
Das ist eine negative Zahl.  
**–1,5 = –1 1/2**

➡️ Das liegt zwischen **–2 und –1**, genau in der Mitte.

---

### 🔹 3. Wie zeichnest du das?

So trägst du die Zahlen auf einer Zahlengeraden ein:

#### ✏️ Schritt 1: Zeichne die Zahlengerade
- Male eine gerade Linie.
- Markiere den Punkt **0** in der Mitte.
- Trage dann in regelmäßigen Abständen Striche für ganze Zahlen, z. B. von **–2 bis +2**.

```
<––|––|––|––|––>
 -2 -1  0  1  2
```

#### ✏️ Schritt 2: Trage die Zahlen ein
- **–1,5**: Zwischen –2 und –1, genau in der Mitte → ein Strich links von der 0.
- **3/4 = 0,75**: Zwischen 0 und 1, fast bei der 1 → ein Strich rechts von der 0.
- **√2 ≈ 1,41**: Zwischen 1 und 2, näher an der 1 → ein Strich etwas rechts neben der 1.

#### ✏️ Schritt 3: Beschrifte jeden Punkt
Schreibe unter oder über jeden eingezeichneten Punkt die passende Zahl dazu:
- Bei –1,5: „–1,5“
- Bei 0,75: „3/4“ oder „0,75“
- Bei ca. 1,41: „√2“

---

### 📌 Zusammenfassung:

| Zahl     | Gerundeter Wert | Position auf der Zahlengeraden |
|----------|------------------|-------------------------------|
| –1,5     | –1,5             | Zwischen –2 und –1            |
| 3/4      | 0,75             | Zwischen 0 und 1              |
| √2       | ~1,41            | Zwischen 1 und 2              |

---

Wenn du möchtest, kann ich dir auch gerne eine Skizze beschreiben oder dir helfen, wie man das in einem bestimmten Maßstab auf Karopapier darstellt. Sag einfach Bescheid! 😊"
"Numbers and Operations","Understanding and representing numbers","G","Schätze die Position von √5 auf einer Zahlengeraden.","Natürlich! Um die Position von **√5** auf einer Zahlengeraden abzuschätzen, kannst du dich an folgende Schritte halten:

---

### 📌 Schritt 1: Verstehe, was √5 bedeutet  
Die Wurzel aus 5 (√5) ist **die Zahl**, die mit sich selbst multipliziert **5 ergibt**:

$$
\sqrt{5} \cdot \sqrt{5} = 5
$$

---

### 📌 Schritt 2: Such dir Quadratzahlen zum Vergleichen  
Überlege dir Quadratzahlen in der Nähe von 5:

- $ \sqrt{4} = 2 $
- $ \sqrt{9} = 3 $

Da 5 zwischen 4 und 9 liegt, muss √5 zwischen 2 und 3 liegen.

$$
2 < \sqrt{5} < 3
$$

---

### 📌 Schritt 3: Nähere dich genauer an  
Jetzt kannst du schätzen, **wo genau** √5 zwischen 2 und 3 liegt. Dazu probierst du einfach ein paar Zahlen aus:

- $ 2{,}2^2 = 4{,}84 $
- $ 2{,}3^2 = 5{,}29 $

Da $ 2{,}2^2 = 4{,}84 $ noch unter 5 liegt und $ 2{,}3^2 = 5{,}29 $ schon darüber, gilt:

$$
2{,}2 < \sqrt{5} < 2{,}3
$$

---

### 📌 Schritt 4: Noch genauer (optional)  
Du kannst weiter verfeinern:

- $ 2{,}23^2 = 4{,}9729 $
- $ 2{,}24^2 = 5{,}0176 $

Also:

$$
2{,}23 < \sqrt{5} < 2{,}24
$$

---

### ✅ Ergebnis:
Die Zahl √5 liegt ungefähr bei **2,236**, also:

$$
\sqrt{5} \approx 2{,}236
$$

---

### 📐 Auf der Zahlengeraden eintragen:
Wenn du eine Zahlengerade von 0 bis 5 hast:
- Trage √5 etwas **rechts neben 2,2** ein – etwa bei **2,24**, also knapp vor 2,25.

---

### 💡 Tipp:
Merke dir gern diese Näherung:  
$$
\sqrt{5} \approx 2{,}236
$$

Das hilft dir oft in Matheaufgaben!

---

Wenn du willst, kann ich dir auch zeigen, wie man das näherungsweise **ohne Taschenrechner** berechnet 😊"
"Numbers and Operations","Understanding and representing numbers","G","Ist 11/7 näher an 1 oder an 2? Begründe deine Antwort.","Um herauszufinden, ob **11/7** näher an **1** oder an **2** liegt, kannst du folgendermaßen vorgehen:

---

### **Schritt 1: Verwandle den Bruch in eine Dezimalzahl**
Das macht es einfacher zu verstehen, wo **11/7** auf dem Zahlenstrahl liegt.

$$
\frac{11}{7} = 1,571428...
$$

Also ist **11/7 ≈ 1,571**.

---

### **Schritt 2: Vergleiche den Abstand zu 1 und zu 2**

- Abstand zu **1**:
  $$
  1,571 - 1 = 0,571
  $$

- Abstand zu **2**:
  $$
  2 - 1,571 = 0,429
  $$

---

### **Schritt 3: Vergleiche die beiden Abstände**

- **Abstand zu 1**: ca. **0,571**
- **Abstand zu 2**: ca. **0,429**

Da **0,429 < 0,571**, ist **11/7 näher an 2** als an 1.

---

### ✅ **Antwort:**
**11/7 ist näher an 2 als an 1**, weil der Abstand von 11/7 zu 2 (ca. 0,429) kleiner ist als der Abstand zu 1 (ca. 0,571).

---

Wenn du magst, können wir das auch mit Brüchen statt Dezimalzahlen rechnen – sag einfach Bescheid!"
