"Topic Area","Topic","Progress Level","Exercise","gpt-4o-mini solution"
"Numbers and Operations","Understanding and representing numbers","F","Schätze den Wert von √65 ohne Taschenrechner.","Um den Wert von \( \sqrt{65} \) ohne Taschenrechner zu schätzen, kannst du die Wurzeln von Zahlen verwenden, die leicht zu berechnen sind und nahe bei 65 liegen. 

1. **Identifiziere die Quadrat-Zahlen**: Finde die Quadrat-Zahlen, die um \( 65 \) liegen. In diesem Fall ist \( 64 \) (also \( 8^2 \)) eine Quadrat-Zahl, die kleiner als \( 65 \) ist, und \( 81 \) (also \( 9^2 \)) ist eine Quadrat-Zahl, die größer als \( 65 \) ist.

2. **Schätze die Wurzel**: Da \( 64 < 65 < 81 \), wissen wir, dass:
   \[
   8 < \sqrt{65} < 9
   \]
   Das sagt uns, dass \( \sqrt{65} \) irgendwo zwischen \( 8 \) und \( 9 \) liegt.

3. **Verfeinere die Schätzung**: Überlege, welche Brüche zwischen 8 und 9 liegen. Ein guter nächster Vergleich wäre \( 8.1 \) und \( 8.2 \):
   - Berechne \( 8.1^2 = 65.61 \) (dies ist größer als 65)
   - Berechne \( 8.0^2 = 64 \) (dies ist kleiner als 65)
   Das bedeutet, dass \( \sqrt{65} \) vermutlich zwischen \( 8.0 \) und \( 8.1 \) liegt.

4. **Noch genauere Schätzung**: Jetzt könntest du die \( 8.05 \) testen:
   - Berechne \( 8.05^2 = 64.8025 \) (immer noch kleiner als 65)
   - Dann teste \( 8.06 \):
   - Berechne \( 8.06^2 = 64.9636 \) (noch kleiner)
   - Und teste \( 8.07 \):
   - Berechne \( 8.07^2 = 65.0649 \) (jetzt größer)

Wenn du nun die Werte vergleicht, wird klar, dass \( \sqrt{65} \) zwischen \( 8.06 \) und \( 8.07 \) liegen muss. Eine praktische Schätzung wäre also etwa \( 8.06 \).

Zusammenfassend haben wir:
\[
\sqrt{65} \approx 8.06
\] 

Das ist eine gute Schätzung für den Wert von \( \sqrt{65} \), ohne einen Taschenrechner zu benutzen!"
"Numbers and Operations","Understanding and representing numbers","F","Schreibe 0,00072 in wissenschaftlicher Notation.","Um die Zahl 0,00072 in wissenschaftlicher Notation darzustellen, folge diesen Schritten:

1. **Bestimme die Basis**: Du musst die Zahl so umformen, dass sie zwischen 1 und 10 liegt. In diesem Fall ist 0,00072 gleich 7,2, wenn du das Komma um 4 Stellen nach rechts verschiebst.

2. **Finde die Potenz von 10**: Da du das Komma um 4 Stellen nach rechts verschoben hast, bedeutet das, dass du mit einer negativen Potenz von 10 multiplizierst, weil die Originalzahl kleiner als 1 ist. Daher erhältst du \( 7,2 \times 10^{-4} \).

3. **Schreibe das Ergebnis**: Die wissenschaftliche Notation für 0,00072 ist also \( 7,2 \times 10^{-4} \).

Zusammengefasst: \[ 0,00072 = 7,2 \times 10^{-4} \]"
"Numbers and Operations","Understanding and representing numbers","F","Wandle die Zahl 125 in das Binärsystem um.","Um die Zahl 125 in das Binärsystem (also in die Basis 2) umzuwandeln, kannst du die Methode der wiederholten Division durch 2 verwenden. Hier sind die Schritte:

1. Teile die Zahl durch 2.
2. Schreibe den Rest (0 oder 1) auf.
3. Setze die Division mit dem ganzzahligen Ergebnis fort, bis du 0 erreichst.
4. Die Binärzahl ergibt sich aus den Resten, die du in umgekehrter Reihenfolge aufschreibst.

Lass uns das für 125 durchführen:

1. 125 ÷ 2 = 62, Rest = 1
2. 62 ÷ 2 = 31, Rest = 0
3. 31 ÷ 2 = 15, Rest = 1
4. 15 ÷ 2 = 7, Rest = 1
5. 7 ÷ 2 = 3, Rest = 1
6. 3 ÷ 2 = 1, Rest = 1
7. 1 ÷ 2 = 0, Rest = 1

Jetzt nehmen wir die Reste in umgekehrter Reihenfolge:

Die Reste von unten nach oben sind: 1111101.

Somit ist die Zahl 125 im Binärsystem geschrieben: **1111101**."
"Numbers and Operations","Understanding and representing numbers","F","Ist 4,333... (wiederholend) eine rationale oder irrationale Zahl? Warum?","Um zu bestimmen, ob 4,333... (wiederholend) eine rationale oder irrationale Zahl ist, müssen wir die Definitionen dieser beiden Begriffe betrachten:

- **Rationale Zahlen** sind Zahlen, die als Bruch \( \frac{p}{q} \) dargestellt werden können, wobei \( p \) und \( q \) ganze Zahlen sind und \( q \neq 0 \).
- **Irrationale Zahlen** können nicht als solcher Bruch dargestellt werden. Sie haben unendliche, nicht wiederholende Dezimalzahlen.

Im Fall von 4,333... sehen wir, dass die Dezimaldarstellung 4,333... (4,33333...) eine wiederholende Ziffer hat. Die Ziffer „3“ wiederholt sich immer nach dem Komma.

Um zu zeigen, dass 4,333... eine rationale Zahl ist, können wir die wiederholende Dezimalzahl in einen Bruch umwandeln:

1. Setze \( x = 4,333... \).
2. Multipliziere beide Seiten der Gleichung mit 10, um die Ziffern rechts vom Komma zu verschieben: \( 10x = 43,333... \).
3. Subtrahiere die erste Gleichung von der zweiten:
   \[
   10x - x = 43,333... - 4,333...
   \]
   Dies vereinfacht sich zu:
   \[
   9x = 39
   \]
4. Teile beide Seiten durch 9:
   \[
   x = \frac{39}{9}
   \]

Da \(\frac{39}{9}\) ein Bruch ist (mit \(p = 39\) und \(q = 9\), wobei \(q \neq 0\)), ist 4,333... eine rationale Zahl.

Zusammenfassend ist 4,333... eine rationale Zahl, weil sie als Bruch aus zwei ganzen Zahlen dargestellt werden kann."
"Numbers and Operations","Understanding and representing numbers","F","Welcher der folgenden Zahlen ist irrational: 3,14159, 22/7, π?","Um herauszufinden, welche der genannten Zahlen irrational ist, müssen wir zunächst klären, was eine irrationale Zahl ist. Irrationale Zahlen sind solche, die nicht als Bruch zweier ganzer Zahlen geschrieben werden können und deren Dezimaldarstellung unendlich und nicht periodisch ist.

Schauen wir uns die drei Zahlen an:

1. **3,14159**: Dies ist eine endliche Dezimalzahl. Alle endlichen Dezimalzahlen sind rational, weil sie als Bruch geschrieben werden können (z.B. 3,14159 = 314159/100000).

2. **22/7**: Dies ist ein Bruch, der aus zwei ganzen Zahlen besteht (22 und 7). Da alle Brüche aus ganzen Zahlen rational sind, ist auch 22/7 eine rationale Zahl.

3. **π (Pi)**: Pi ist eine bekannte mathematische Konstante, die den Wert von etwa 3,14159 hat, jedoch ist sie irrational. Das bedeutet, dass ihre Dezimaldarstellung unendlich und nicht periodisch ist. Es gibt keinen Bruch, der exakt π darstellt.

Da wir nun die Eigenschaften der einzelnen Zahlen betrachtet haben, können wir conclude:

Die irrationale Zahl unter den genannten ist **π**."
"Numbers and Operations","Understanding and representing numbers","G","Wandle 5¼ in einen unechten Bruch um.","Um die gemischte Zahl \( 5 \frac{1}{4} \) in einen unechten Bruch umzuwandeln, folge diesen Schritten:

1. **Bestimme den ganzzahligen Teil**: In diesem Fall ist der ganzzahlige Teil \( 5 \).

2. **Bestimme den Nenner**: Der Nenner des Bruchs ist \( 4 \).

3. **Multipliziere den ganzzahligen Teil mit dem Nenner**: \( 5 \times 4 = 20 \).

4. **Addiere den Zähler des Bruchs**: Der Zähler ist \( 1 \). Füge diesen zu dem Produkt hinzu: \( 20 + 1 = 21 \).

5. **Setze das Ergebnis über den Nenner**: Das ergibt \( \frac{21}{4} \).

Somit ist die unechte Bruchdarstellung von \( 5 \frac{1}{4} \) gleich \( \frac{21}{4} \)."
"Numbers and Operations","Understanding and representing numbers","G","Trage die Zahlen 3/4, √2 und –1,5 auf einer Zahlengeraden ein.","Um die Zahlen \( \frac{3}{4} \), \( \sqrt{2} \) und \( -1,5 \) auf einer Zahlengeraden einzutragen, folge diesen Schritten:

1. **Zahlengerade zeichnen**: Zeichne eine horizontale Linie und markiere Punkte für negative und positive Zahlen. Beschrifte wichtige Punkte wie -2, -1, 0, 1, 2 usw.

2. **Zahlen umwandeln**:
   - \( -1,5 \) ist schon in einfacher Form und liegt zwischen -2 und -1.
   - \( \frac{3}{4} \) ist gleich 0,75, was zwischen 0 und 1 liegt.
   - \( \sqrt{2} \) ist ungefähr gleich 1,414 (da \( \sqrt{2} \) die positive Zahl ist, deren Quadrat 2 ergibt) und liegt zwischen 1 und 2.

3. **Zahlen eintragen**:
   - **Für \( -1,5 \)**: Suche den Punkt zwischen -2 und -1 und setze dort eine Markierung für \( -1,5 \).
   - **Für \( \frac{3}{4} \)**: Suche den Punkt zwischen 0 und 1, etwas näher zu 1, und setze dort eine Markierung für \( \frac{3}{4} \).
   - **Für \( \sqrt{2} \)**: Suche den Punkt zwischen 1 und 2, etwa bei 1,4, und setze dort eine Markierung für \( \sqrt{2} \).

4. **Finale Überprüfung**: Überprüfe, ob die Abstände stimmen und ob die Punkte richtig positioniert sind. Stelle sicher, dass jeder Punkt korrekt auf der Zahlengeraden eingezeichnet ist.

Jetzt solltest du alle drei Zahlen auf deiner Zahlengerade eingetragen haben!"
"Numbers and Operations","Understanding and representing numbers","G","Schätze die Position von √5 auf einer Zahlengeraden.","Um die Position von √5 auf einer Zahlengeraden zu schätzen, kannst du folgende Schritte durchführen:

### 1. Bestimme die Nähe von √5:
Du weißt, dass √4 = 2 und √9 = 3. Da 5 zwischen 4 und 9 liegt, folgt daraus, dass:

\[
2 < \sqrt{5} < 3
\]

Das bedeutet, dass √5 irgendwo zwischen 2 und 3 liegt.

### 2. Interpolieren:
Um genauer zu schätzen, wo √5 zwischen 2 und 3 liegt, kannst du die Quadrate von Zahlen innerhalb dieses Intervalls betrachten. Zum Beispiel:

- \(2.2^2 = 4.84\)
- \(2.3^2 = 5.29\)

Da 4.84 < 5 < 5.29 ist, wissen wir, dass √5 zwischen 2.2 und 2.3 liegt.

### 3. Weitere Eingrenzung:
Um die Schätzung weiter zu verfeinern, kannst du 2.23 oder 2.24 testen:

- \(2.23^2 = 4.9729\) (zu klein)
- \(2.24^2 = 5.0176\) (zu groß)

Jetzt wissen wir also, dass:

\[
2.23 < \sqrt{5} < 2.24
\]

### 4. Eintragen auf einer Zahlengeraden:
Nachdem du die Schätzung gemacht hast, kannst du auf einer Zahlengeraden einen Punkt für √5 zwischen 2.23 und 2.24 einzeichnen. 

### Fazit:
Die geschätzte Position von √5 auf der Zahlengeraden liegt also ungefähr zwischen 2.23 und 2.24. Je mehr du die Zwischenwerte testest, desto genauer kannst du die Position bestimmen."
"Numbers and Operations","Understanding and representing numbers","G","Ist 11/7 näher an 1 oder an 2? Begründe deine Antwort.","Um zu bestimmen, ob \( \frac{11}{7} \) näher an 1 oder an 2 ist, können wir die Abstände zu den beiden Zahlen berechnen.

1. **Berechnung des Wertes von \( \frac{11}{7} \)**:
   \[
   \frac{11}{7} \approx 1,5714
   \]

2. **Berechnung des Abstands zu 1**:
   \[
   \text{Abstand zu 1} = \left| \frac{11}{7} - 1 \right| = \left| 1,5714 - 1 \right| = 0,5714
   \]

3. **Berechnung des Abstands zu 2**:
   \[
   \text{Abstand zu 2} = \left| \frac{11}{7} - 2 \right| = \left| 1,5714 - 2 \right| = 0,4286
   \]

4. **Vergleich der Abstände**:
   - Der Abstand zu 1 beträgt ungefähr 0,5714.
   - Der Abstand zu 2 beträgt ungefähr 0,4286.

Da der Abstand zu 2 kleiner ist als der Abstand zu 1, ist \( \frac{11}{7} \) näher an 2 als an 1.

**Antwort**: \( \frac{11}{7} \) ist näher an 2, weil der Abstand zu 2 (ca. 0,4286) kleiner ist als der Abstand zu 1 (ca. 0,5714)."
"Numbers and Operations","Understanding and representing numbers","H","Wandle die Dezimalzahl 156 in das Binär- und das Hexadezimalsystem um.","Um die Dezimalzahl 156 in das Binär- und das Hexadezimalsystem umzuwandeln, gehen wir schrittweise vor.

### Umwandlung in das Binärsystem

1. **Division durch 2**: Teile die Zahl durch 2 und notiere den Rest.
2. **Wiederhole das**: Teile das Ergebnis weiterhin durch 2, bis du 0 erreichst.
3. **Reste aufschreiben**: Die Binärzahl wird aus den Resten gebildet, die von unten nach oben (von der letzten Division zur ersten) gelesen werden.

**Schritte:**

- 156 ÷ 2 = 78, Rest = 0
- 78 ÷ 2 = 39, Rest = 0
- 39 ÷ 2 = 19, Rest = 1
- 19 ÷ 2 = 9, Rest = 1
- 9 ÷ 2 = 4, Rest = 1
- 4 ÷ 2 = 2, Rest = 0
- 2 ÷ 2 = 1, Rest = 0
- 1 ÷ 2 = 0, Rest = 1

Wenn wir die Reste von unten nach oben lesen, erhalten wir:
**156 in Binär ist 10011100.**

### Umwandlung in das Hexadezimalsystem

Um eine Dezimalzahl in das Hexadezimalsystem umzuwandeln, verwenden wir eine ähnliche Methode, aber wir teilen durch 16.

**Schritte:**

1. **Division durch 16**: Teile die Zahl durch 16 und notiere den Rest.
2. **Wiederhole das**: Teile das Ergebnis weiterhin durch 16, bis du 0 erreichst.
3. **Reste aufschreiben**: Die Hexadezimalzahl wird ebenfalls aus den Resten gebildet, die von unten nach oben gelesen werden.

**Schritte:**

- 156 ÷ 16 = 9, Rest = 12 (das entspricht C in der Hexadezimaldarstellung)
- 9 ÷ 16 = 0, Rest = 9

Wir lesen die Reste von unten nach oben:
**156 in Hexadezimal ist 9C.**

### Zusammenfassung

- Dezimalzahl 156 in **Binär**: **10011100**
- Dezimalzahl 156 in **Hexadezimal**: **9C**"
"Numbers and Operations","Understanding and representing numbers","H","Stelle die hexadezimale Zahl 1A3 in binärer Form dar.","Um die hexadezimale Zahl 1A3 in binärer Form darzustellen, kannst du folgendermaßen vorgehen:

1. **Hexadezimale Ziffern verstehen**: Jede hexadezimale Ziffer kann durch eine 4-stellige binäre Zahl dargestellt werden. Hier sind die hexadezimalen Ziffern und ihre entsprechenden binären Darstellungen:

   - 0 = 0000
   - 1 = 0001
   - 2 = 0010
   - 3 = 0011
   - 4 = 0100
   - 5 = 0101
   - 6 = 0110
   - 7 = 0111
   - 8 = 1000
   - 9 = 1001
   - A = 1010 (A in hexadezimal ist 10 in dezimal)
   - B = 1011
   - C = 1100
   - D = 1101
   - E = 1110
   - F = 1111

2. **Jede Ziffer umwandeln**: Die hexadezimale Zahl 1A3 besteht aus den Ziffern 1, A und 3. Wir wandeln jede Ziffer in eine 4-stellige binäre Zahl um.

   - 1 in binär: 0001
   - A in binär: 1010
   - 3 in binär: 0011

3. **Ergebnisse zusammenfügen**: Nun setzt du die binären Darstellungen der einzelnen Ziffern zusammen:

   - 1A3 in binär: 0001 (für 1) + 1010 (für A) + 0011 (für 3)

   Das ergibt: \( 0001 \, 1010 \, 0011 \).

4. **Finale Darstellung**: Setze die Teile zusammen, ohne Leerzeichen, um die vollständige binäre Zahl zu erhalten.

Die binäre Darstellung der hexadezimalen Zahl 1A3 ist also:

**000110100011**

Das kannst du auch als \( 1\_1010\_0011 \) lesen, wobei du die Ziffern durch Unterstriche oder Leerzeichen trennen kannst, um die Lesbarkeit zu erhöhen."
"Numbers and Operations","Understanding and representing numbers","H","Schreibe die Binärzahl 101101,11 als Dezimalzahl.","Um die Binärzahl \( 101101,11 \) in eine Dezimalzahl umzuwandeln, teilst du die Zahl in zwei Teile: den ganzzahligen Teil (links vom Komma) und den fractional Teil (rechts vom Komma).

### Schritt 1: Ganzzahliger Teil

Der ganzzahlige Teil ist \( 101101 \). Jede Stelle hat einen bestimmten Wert, der sich aus der Potenz von \( 2 \) ergibt. Die Stellen von rechts nach links haben die Werte:

- \( 1 \cdot 2^0 \)
- \( 0 \cdot 2^1 \)
- \( 1 \cdot 2^2 \)
- \( 1 \cdot 2^3 \)
- \( 0 \cdot 2^4 \)
- \( 1 \cdot 2^5 \)

Nun berechnest du die Werte:

- \( 1 \cdot 2^0 = 1 \)
- \( 0 \cdot 2^1 = 0 \)
- \( 1 \cdot 2^2 = 4 \)
- \( 1 \cdot 2^3 = 8 \)
- \( 0 \cdot 2^4 = 0 \)
- \( 1 \cdot 2^5 = 32 \)

Jetzt addierst du diese Werte:

\[
32 + 0 + 8 + 4 + 0 + 1 = 45
\]

Der ganzzahlige Teil ist also \( 45 \).

### Schritt 2: Fraktionaler Teil

Der fraktionale Teil ist \( .11 \). Hier ist jede Stelle ebenfalls eine Potenz von \( 2 \), aber negativ:

- \( 1 \cdot 2^{-1} \)
- \( 1 \cdot 2^{-2} \)

Berechne die Werte:

- \( 1 \cdot 2^{-1} = \frac{1}{2} = 0,5 \)
- \( 1 \cdot 2^{-2} = \frac{1}{4} = 0,25 \)

Jetzt addierst du diese Werte:

\[
0,5 + 0,25 = 0,75
\]

### Schritt 3: Gesamtwert

Jetzt kombinierst du den ganzzahligen und den fraktionalen Teil:

\[
45 + 0,75 = 45,75
\]

### Ergebnis

Die Binärzahl \( 101101,11 \) entspricht also der Dezimalzahl \( 45,75 \)."
"Numbers and Operations","Understanding and representing numbers","H","Bestimme, welche der folgenden Zahlen irrational ist: π, 22⁄7, √2, √16.","Um zu bestimmen, welche der angegebenen Zahlen irrational ist, müssen wir zunächst die Definitionen von rationalen und irrationalen Zahlen verstehen:

- Eine **rationale Zahl** ist eine Zahl, die als Bruch \(\frac{a}{b}\) dargestellt werden kann, wobei \(a\) und \(b\) ganze Zahlen sind und \(b \neq 0\).
- Eine **irrationale Zahl** ist eine Zahl, die nicht als Bruch von zwei ganzen Zahlen dargestellt werden kann. Diese Zahlen haben oft unendliche, nicht-periodische Dezimaldarstellungen.

Nun sehen wir uns die angegebenen Zahlen an:

1. **π (Pi)**: π ist eine bekannte irrationale Zahl. Sie kann nicht als Bruch zweier ganzer Zahlen dargestellt werden und hat eine unendliche, nicht-periodische Dezimaldarstellung.

2. **22/7**: Dies ist ein Bruch, der als \(\frac{22}{7}\) geschrieben werden kann. Da 22 und 7 ganze Zahlen sind und 7 nicht null ist, ist 22/7 eine rationale Zahl. (Es ist jedoch eine Näherung für π.)

3. **√2 (Quadratwurzel aus 2)**: √2 ist ebenfalls eine bekannte irrationale Zahl. Sie kann nicht als Bruch zweier ganzer Zahlen dargestellt werden und hat eine unendliche, nicht-periodische Dezimaldarstellung.

4. **√16 (Quadratwurzel aus 16)**: Die Quadratwurzel von 16 ist 4, da \(4 \times 4 = 16\). Die Zahl 4 ist eine ganze Zahl und somit rational.

Zusammenfassung:
- π ist irrational.
- 22/7 ist rational.
- √2 ist irrational.
- √16 ist rational (gleich 4).

Die irrationalen Zahlen sind also **π** und **√2**."
"Numbers and Operations","Understanding and representing numbers","H","Vergleiche 0x2F (hexadezimal) und 47 (dezimal) – sind sie gleich?","Um zu vergleichen, ob die hexadezimale Zahl \(0x2F\) gleich der dezimalen Zahl \(47\) ist, müssen wir die hexadezimale Zahl in das Dezimalsystem umrechnen.

Die hexadezimale Zahl \(0x2F\) besteht aus zwei Stellen: 2 und F.

Im Hexadezimalsystem haben die Ziffern folgende Werte:
- 0-9 entsprechen den Werten 0-9
- A entspricht 10
- B entspricht 11
- C entspricht 12
- D entspricht 13
- E entspricht 14
- F entspricht 15

Jetzt können wir die Umrechnung von \(0x2F\) durchführen:

\[
0x2F = 2 \times 16^1 + F \times 16^0
\]
Da \(F\) den Wert \(15\) hat, sieht die Rechnung so aus:

\[
0x2F = 2 \times 16 + 15 \times 1
\]
\[
= 32 + 15
\]
\[
= 47
\]

Wir sehen also, dass \(0x2F\) im Dezimalsystem den Wert \(47\) hat.

Jetzt können wir vergleichen:
- \(0x2F\) (hexadezimal) = 47 (dezimal)
- 47 (dezimal) = 47 (dezimal)

Somit sind \(0x2F\) und \(47\) gleich."
"Numbers and Operations","Understanding and representing numbers","H","Schreibe die wiederkehrende Dezimalzahl 0,142857... als Bruch.","Um die wiederkehrende Dezimalzahl \(0,142857...\) als Bruch zu schreiben, können wir die folgende Methode verwenden:

1. **Bezeichne die Dezimalzahl als \(x\)**:
   \[
   x = 0,142857142857...
   \]

2. **Multipliziere beide Seiten der Gleichung mit einer Potenz von 10**, die die wiederkehrenden Ziffern vorschiebt. Da die Periode aus 6 Ziffern (142857) besteht, multiplizieren wir mit \(10^6\):
   \[
   10^6 \cdot x = 142857,142857...
   \]
   Das heißt:
   \[
   1000000x = 142857 + x
   \]

3. **Stelle die Gleichung um**:
   Subtrahiere \(x\) von beiden Seiten:
   \[
   1000000x - x = 142857
   \]
   Dies vereinfacht sich zu:
   \[
   999999x = 142857
   \]

4. **Löse die Gleichung nach \(x\) auf**:
   Dividiere beide Seiten durch 999999:
   \[
   x = \frac{142857}{999999}
   \]

5. **Vereinfache den Bruch**:
   Jetzt können wir den Bruch vereinfachen. Wir stellen fest, dass sowohl der Zähler als auch der Nenner durch 142857 teilbar sind. Tatsächlich ist \(999999 = 7 \times 142857\):
   \[
   x = \frac{142857 \div 142857}{999999 \div 142857} = \frac{1}{7}
   \]

Damit haben wir die wiederkehrende Dezimalzahl \(0,142857...\) als Bruch \( \frac{1}{7} \) dargestellt."
