Exercise Index,Progress Level,gpt-4o-mini Ranking,gemini-2.5-flash Ranking,qwen-plus Ranking,claude-3-5-haiku Ranking,Best,Mid,Worst
611,7th grade (12 yo),{},"{'ar': 2, 'en': 1, 'de': 3}","{'ar': 3, 'en': 1, 'de': 2}","{'ar': 1, 'en': 2, 'de': 3}",en,TIE,de
612,7th grade (12 yo),{},"{'de': 2, 'en': 1, 'ar': 3}","{'de': 2, 'en': 1, 'ar': 3}","{'de': 1, 'en': 2, 'ar': 3}",en,de,ar
613,8th grade (13yo),{},"{'de': 2, 'en': 1, 'ar': 3}","{'de': 2, 'en': 1, 'ar': 3}","{'de': 2, 'en': 1, 'ar': 3}",en,de,ar
614,8th grade (13yo),{},"{'en': 2, 'de': 3, 'ar': 1}","{'en': 1, 'de': 2, 'ar': 3}","{'en': 1, 'de': 2, 'ar': 3}",en,de,ar
615,8th grade (13yo),{},"{'en': 2, 'de': 3, 'ar': 1}","{'en': 1, 'de': 2, 'ar': 3}","{'en': 1, 'de': 2, 'ar': 3}",en,de,ar
616,8th grade (13yo),{},"{'de': 2, 'en': 1, 'ar': 3}","{'de': 2, 'en': 1, 'ar': 3}","{'de': 1, 'en': 2, 'ar': 3}",en,de,ar
617,9th grade (14yo),{},"{'de': 3, 'ar': 1, 'en': 2}","{'de': 3, 'ar': 1, 'en': 2}","{'de': 2, 'ar': 3, 'en': 1}",ar,en,de
618,9th grade (14yo),{},"{'ar': 2, 'de': 3, 'en': 1}","{'ar': 3, 'de': 2, 'en': 1}","{'ar': 2, 'de': 3, 'en': 1}",en,ar,de
619,9th grade (14yo),{},"{'ar': 3, 'en': 1, 'de': 2}","{'ar': 3, 'en': 1, 'de': 2}","{'ar': 2, 'en': 1, 'de': 3}",en,de,ar
620,9th grade (14yo),{},"{'en': 3, 'ar': 2, 'de': 1}","{'en': 1, 'ar': 2, 'de': 3}","{'en': 1, 'ar': 2, 'de': 3}",en,ar,de
621,9th grade (14yo),{},"{'ar': 2, 'en': 1, 'de': 3}","{'ar': 2, 'en': 1, 'de': 3}","{'ar': 1, 'en': 2, 'de': 3}",en,ar,de
622,9th grade (14yo),{},"{'ar': 2, 'en': 1, 'de': 3}","{'ar': 2, 'en': 1, 'de': 3}","{'ar': 2, 'en': 1, 'de': 3}",en,ar,de
623,10th grade (15yo),{},"{'en': 1, 'ar': 2, 'de': 3}","{'en': 1, 'de': 2, 'ar': 3}","{'en': 1, 'ar': 2, 'de': 3}",en,ar,de
624,10th grade (15yo),{},"{'de': 2, 'ar': 3, 'en': 1}","{'de': 2, 'ar': 3, 'en': 1}","{'de': 1, 'ar': 3, 'en': 2}",en,de,ar
625,10th grade (15yo),{},"{'en': 2, 'de': 1, 'ar': 3}","{'en': 1, 'de': 2, 'ar': 3}","{'en': 1, 'de': 2, 'ar': 3}",en,de,ar
626,10th grade (15yo),{},"{'ar': 2, 'de': 3, 'en': 1}","{'ar': 3, 'de': 2, 'en': 1}","{'ar': 1, 'de': 2, 'en': 3}",en,de,TIE
627,10th grade (15yo),{},"{'de': 1, 'en': 2, 'ar': 3}","{'de': 2, 'en': 1, 'ar': 3}","{'de': 1, 'en': 2, 'ar': 3}",de,en,ar
